GEOID,Typology
36103159407,LI - Not Losing Low-Income Households
36103159408,MHI - Not Losing Low-Income Households
36103134704,MHI - At Risk of Exclusion
36103135205,MHI - At Risk of Exclusion
36103146205,MHI - At Risk of Exclusion
36103158009,MHI - At Risk of Exclusion
36103158310,LI - Ongoing Gentrification
36103170201,MHI - At Risk of Exclusion
36029008300,LI - Not Losing Low-Income Households
36103201004,LI - Ongoing Displacement of Low- Income Households
36103110101,MHI - At Risk of Exclusion
36103124602,LI - Not Losing Low-Income Households
36103159410,MHI - At Risk of Exclusion
36103110102,MHI - Displacement of LI hh - Ongoing Exclusion
36103134702,LI - Ongoing Displacement of Low- Income Households
36103134703,MHI - At Risk of Exclusion
36103134902,MHI - At Risk of Exclusion
36103134903,MHI - At Risk of Exclusion
36103134904,MHI - At Risk of Exclusion
36103134906,LI - Not Losing Low-Income Households
36103159505,LI - Not Losing Low-Income Households
36103159506,LI - Not Losing Low-Income Households
36103159508,LI - Not Losing Low-Income Households
36103159601,MHI - Displacement of LI hh - Ongoing Exclusion
36103159602,MHI - Displacement of LI hh - Ongoing Exclusion
36103169701,MHI - Displacement of LI hh - Ongoing Exclusion
36103110200,MHI - At Risk of Exclusion
36103110300,MHI - Not Losing Low-Income Households
36103110401,MHI - At Risk of Exclusion
36103110402,MHI - At Risk of Exclusion
36103110501,MHI - At Risk of Exclusion
36103135002,MHI - At Risk of Exclusion
36103135003,MHI - At Risk of Exclusion
36103135004,MHI - At Risk of Exclusion
36103135005,LI - Not Losing Low-Income Households
36103135101,MHI - Displacement of LI hh - Ongoing Exclusion
36029007304,MHI - At Risk of Exclusion
36029007700,LI - Not Losing Low-Income Households
36029007800,LI - Not Losing Low-Income Households
36029007901,MHI - At Risk of Exclusion
36029007303,MHI - At Risk of Exclusion
36103169800,LI - Not Losing Low-Income Households
36103170001,MHI - At Risk of Exclusion
36103170101,LI - Ongoing Gentrification
36103110502,MHI - Displacement of LI hh - Ongoing Exclusion
36103110600,MHI - At Risk of Exclusion
36103110801,MHI - At Risk of Exclusion
36103110901,MHI - Displacement of LI hh - Ongoing Exclusion
36103110902,LI - Not Losing Low-Income Households
36103111001,MHI - Displacement of LI hh - Ongoing Exclusion
36103135102,MHI - At Risk of Exclusion
36103135103,MHI - At Risk of Exclusion
36103135104,MHI - At Risk of Exclusion
36103135201,MHI - Displacement of LI hh - Ongoing Exclusion
36103135204,MHI - At Risk of Exclusion
36029006800,LI - Ongoing Displacement of Low- Income Households
36029007000,LI - Not Losing Low-Income Households
36029007102,LI - Not Losing Low-Income Households
36029007902,MHI - At Risk of Exclusion
36029008600,LI - Not Losing Low-Income Households
36029008700,MHI - At Risk of Exclusion
36029009402,MHI - At Risk of Exclusion
36029013101,MHI - Not Losing Low-Income Households
36029008900,MHI - At Risk of Exclusion
36103180300,MHI - At Risk of Exclusion
36103190403,LI - Not Losing Low-Income Households
36103190502,LI - Not Losing Low-Income Households
36103190601,MHI - Displacement of LI hh - Ongoing Exclusion
36103111002,LI - Not Losing Low-Income Households
36103111201,LI - Ongoing Displacement of Low- Income Households
36103111202,LI - Not Losing Low-Income Households
36103111300,MHI - At Risk of Exclusion
36103111401,MHI - At Risk of Exclusion
36085024800,LI - Not Losing Low-Income Households
36103146607,LI - Ongoing Displacement of Low- Income Households
36103146611,LI - Not Losing Low-Income Households
36103146612,MHI - At Risk of Exclusion
36029007202,LI - Ongoing Displacement of Low- Income Households
36029007302,MHI - At Risk of Exclusion
36103135301,MHI - At Risk of Exclusion
36103135303,MHI - Displacement of LI hh - Ongoing Exclusion
36103135304,MHI - At Risk of Exclusion
36103135401,MHI - At Risk of Exclusion
36085025100,MHI - Displacement of LI hh - Ongoing Exclusion
36085027301,LI - Not Losing Low-Income Households
36085027702,LI - Not Losing Low-Income Households
36085027900,MHI - At Risk of Exclusion
36085029102,MHI - At Risk of Exclusion
36085031901,LI - Not Losing Low-Income Households
36103146613,MHI - At Risk of Exclusion
36103146614,MHI - At Risk of Exclusion
36103146615,LI - Not Losing Low-Income Households
36103146704,MHI - At Risk of Exclusion
36103146705,MHI - At Risk of Exclusion
36103146706,MHI - At Risk of Exclusion
36103146901,MHI - At Risk of Exclusion
36103147902,MHI - At Risk of Exclusion
36103158002,MHI - At Risk of Exclusion
36103158006,MHI - At Risk of Exclusion
36029007904,MHI - At Risk of Exclusion
36029008001,MHI - At Risk of Exclusion
36029008002,MHI - At Risk of Exclusion
36103158007,MHI - Not Losing Low-Income Households
36103158308,MHI - At Risk of Exclusion
36029008003,MHI - At Risk of Exclusion
36029008101,MHI - At Risk of Exclusion
36029008102,MHI - At Risk of Exclusion
36029008201,LI - Ongoing Gentrification
36029008202,LI - Not Losing Low-Income Households
36061004000,MHI - At Risk of Exclusion
36103158309,MHI - At Risk of Exclusion
36103158511,MHI - At Risk of Exclusion
36103158512,MHI - At Risk of Exclusion
36103158604,MHI - At Risk of Exclusion
36103158605,MHI - At Risk of Exclusion
36103158705,LI - Ongoing Gentrification
36103190705,LI - Ongoing Displacement of Low- Income Households
36103190708,MHI - At Risk of Exclusion
36103190800,LI - Not Losing Low-Income Households
36103201001,LI - Not Losing Low-Income Households
36103111402,MHI - At Risk of Exclusion
36103111503,LI - Not Losing Low-Income Households
36103111504,MHI - At Risk of Exclusion
36103111505,MHI - At Risk of Exclusion
36103135402,MHI - At Risk of Exclusion
36103135403,MHI - At Risk of Exclusion
36103145602,LI - Not Losing Low-Income Households
36103145603,LI - Ongoing Gentrification
36103146902,MHI - At Risk of Exclusion
36103145604,LI - Not Losing Low-Income Households
36103145605,LI - Not Losing Low-Income Households
36103145701,MHI - At Risk of Exclusion
36103145702,LI - Not Losing Low-Income Households
36103145703,LI - Not Losing Low-Income Households
36103158102,LI - Not Losing Low-Income Households
36057072700,MHI - At Risk of Exclusion
36057070600,LI - Not Losing Low-Income Households
36057072100,MHI - Displacement of LI hh - Ongoing Exclusion
36057070200,LI - Not Losing Low-Income Households
36057072800,MHI - Not Losing Low-Income Households
36057070300,LI - Not Losing Low-Income Households
36085032300,LI - Not Losing Low-Income Households
36085001800,LI - Ongoing Gentrification
36085014100,LI - Ongoing Displacement of Low- Income Households
36029008400,LI - Not Losing Low-Income Households
36103158203,MHI - At Risk of Exclusion
36103158202,LI - Not Losing Low-Income Households
36103123600,MHI - At Risk of Exclusion
36103146001,MHI - Not Losing Low-Income Households
36103190402,LI - Ongoing Displacement of Low- Income Households
36103158709,LI - Not Losing Low-Income Households
36057070400,LI - Ongoing Displacement of Low- Income Households
36057070500,MHI - At Risk of Exclusion
36103145803,LI - Not Losing Low-Income Households
36057070700,MHI - Not Losing Low-Income Households
36057070800,LI - Not Losing Low-Income Households
36057070900,LI - Not Losing Low-Income Households
36057072200,MHI - Not Losing Low-Income Households
36103145804,LI - Not Losing Low-Income Households
36103145805,MHI - At Risk of Exclusion
36103145901,LI - Not Losing Low-Income Households
36103145902,LI - Not Losing Low-Income Households
36103145903,LI - Ongoing Gentrification
36103145704,LI - Not Losing Low-Income Households
36103158205,MHI - At Risk of Exclusion
36103158304,MHI - At Risk of Exclusion
36057072300,LI - Not Losing Low-Income Households
36057072600,MHI - At Risk of Exclusion
36057072400,LI - Not Losing Low-Income Households
36057072500,LI - Not Losing Low-Income Households
36103158315,LI - Not Losing Low-Income Households
36103158401,MHI - At Risk of Exclusion
36103158402,MHI - Displacement of LI hh - Ongoing Exclusion
36103111506,LI - Not Losing Low-Income Households
36103111601,MHI - At Risk of Exclusion
36103111602,MHI - At Risk of Exclusion
36103111701,LI - Not Losing Low-Income Households
36103111703,MHI - At Risk of Exclusion
36103111704,MHI - At Risk of Exclusion
36103111802,MHI - At Risk of Exclusion
36103146003,LI - Not Losing Low-Income Households
36103146102,LI - Not Losing Low-Income Households
36103146103,MHI - At Risk of Exclusion
36103146105,LI - Not Losing Low-Income Households
36103146201,LI - Not Losing Low-Income Households
36103146202,LI - Not Losing Low-Income Households
36103146203,LI - Ongoing Gentrification
36103146204,LI - Not Losing Low-Income Households
36103146206,LI - Ongoing Gentrification
36103147001,MHI - Displacement of LI hh - Ongoing Exclusion
36103147100,MHI - At Risk of Exclusion
36103147200,LI - Ongoing Displacement of Low- Income Households
36103147300,LI - Ongoing Displacement of Low- Income Households
36103147401,LI - Ongoing Gentrification
36103147501,MHI - At Risk of Exclusion
36103147502,MHI - Displacement of LI hh - Ongoing Exclusion
36011041300,LI - Not Losing Low-Income Households
36011041500,LI - Not Losing Low-Income Households
36011041600,MHI - At Risk of Exclusion
36011041700,LI - Not Losing Low-Income Households
36011041800,LI - Not Losing Low-Income Households
36011040500,MHI - Not Losing Low-Income Households
36061001501,LI - Ongoing Gentrification
36061001600,LI - Ongoing Gentrification
36061001800,LI - Ongoing Gentrification
36061002000,LI - Not Losing Low-Income Households
36061002601,LI - Not Losing Low-Income Households
36061002201,LI - Not Losing Low-Income Households
36061002202,MHI - Advanced Gentrification
36061002400,LI - Not Losing Low-Income Households
36061002602,LI - Not Losing Low-Income Households
36061003001,LI - Ongoing Gentrification
36061002700,LI - Ongoing Displacement of Low- Income Households
36061002800,LI - Not Losing Low-Income Households
36061002900,LI - Not Losing Low-Income Households
36061003800,LI - Not Losing Low-Income Households
36061003100,MHI - At Risk of Exclusion
36061003300,MHI - At Risk of Exclusion
36061003601,LI - Ongoing Gentrification
36061003900,MHI - Displacement of LI hh - Ongoing Exclusion
36061004200,MHI - Displacement of LI hh - Ongoing Exclusion
36061004300,LI - Ongoing Gentrification
36061006100,MHI - At Risk of Exclusion
36111953500,LI - Ongoing Gentrification
36111953600,MHI - Not Losing Low-Income Households
36111954200,MHI - At Risk of Exclusion
36011041200,MHI - At Risk of Exclusion
36061004500,MHI - Not Losing Low-Income Households
36061004700,MHI - At Risk of Exclusion
36061004900,MHI - At Risk of Exclusion
36061005400,MHI - Not Losing Low-Income Households
36061005501,MHI - Not Losing Low-Income Households
36061005600,MHI - Not Losing Low-Income Households
36061005700,MHI - Displacement of LI hh - Ongoing Exclusion
36061005800,MHI - Displacement of LI hh - Ongoing Exclusion
36061006000,MHI - At Risk of Exclusion
36061006200,MHI - Advanced Gentrification
36061006500,MHI - At Risk of Exclusion
36061007000,MHI - Not Losing Low-Income Households
36061006700,MHI - At Risk of Exclusion
36061006800,MHI - Displacement of LI hh - Ongoing Exclusion
36061006900,MHI - Displacement of LI hh - Ongoing Exclusion
36061007100,MHI - Displacement of LI hh - Ongoing Exclusion
36061007300,MHI - At Risk of Exclusion
36061008700,MHI - At Risk of Exclusion
36111951000,MHI - At Risk of Exclusion
36019101000,MHI - At Risk of Exclusion
36047043700,LI - Ongoing Gentrification
36061007500,MHI - At Risk of Exclusion
36061007600,MHI - At Risk of Exclusion
36061007800,MHI - Not Losing Low-Income Households
36061007900,MHI - At Risk of Exclusion
36061008100,MHI - Displacement of LI hh - Ongoing Exclusion
36061008400,MHI - At Risk of Exclusion
36061008800,MHI - At Risk of Exclusion
36061009000,MHI - Not Losing Low-Income Households
36061009200,MHI - Displacement of LI hh - Ongoing Exclusion
36061009300,LI - Not Losing Low-Income Households
36061009800,MHI - Displacement of LI hh - Ongoing Exclusion
36061010300,MHI - Displacement of LI hh - Ongoing Exclusion
36061009900,MHI - Displacement of LI hh - Ongoing Exclusion
36061010000,MHI - Not Losing Low-Income Households
36061010400,MHI - At Risk of Exclusion
36119004900,LI - Not Losing Low-Income Households
36061011900,LI - Not Losing Low-Income Households
36019101600,LI - Not Losing Low-Income Households
36019101300,LI - Not Losing Low-Income Households
36019101400,LI - Ongoing Gentrification
36061011401,MHI - At Risk of Exclusion
36061011402,MHI - Not Losing Low-Income Households
36061011500,MHI - Advanced Gentrification
36061011700,MHI - Advanced Gentrification
36061012000,MHI - Not Losing Low-Income Households
36061012100,LI - Not Losing Low-Income Households
36061012400,MHI - Not Losing Low-Income Households
36061013300,MHI - Advanced Gentrification
36019101800,MHI - Not Losing Low-Income Households
36061012700,LI - Ongoing Gentrification
36061012800,MHI - At Risk of Exclusion
36061012900,MHI - Displacement of LI hh - Ongoing Exclusion
36061013000,MHI - At Risk of Exclusion
36061013200,MHI - At Risk of Exclusion
36061013400,MHI - At Risk of Exclusion
36061013500,LI - Ongoing Gentrification
36061013700,MHI - At Risk of Exclusion
36061014401,MHI - Not Losing Low-Income Households
36061014000,MHI - At Risk of Exclusion
36061014500,MHI - Displacement of LI hh - Ongoing Exclusion
36061014601,MHI - At Risk of Exclusion
36061014801,MHI - Displacement of LI hh - Ongoing Exclusion
36061015400,MHI - Not Losing Low-Income Households
36061014802,MHI - At Risk of Exclusion
36061014900,MHI - Not Losing Low-Income Households
36061015100,LI - Ongoing Gentrification
36061015500,MHI - Not Losing Low-Income Households
36061015700,MHI - At Risk of Exclusion
36061015801,MHI - Displacement of LI hh - Ongoing Exclusion
36061015900,MHI - At Risk of Exclusion
36061016001,MHI - At Risk of Exclusion
36061016100,MHI - At Risk of Exclusion
36061016800,LI - Not Losing Low-Income Households
36061016200,LI - Not Losing Low-Income Households
36061016600,LI - Ongoing Displacement of Low- Income Households
36061016700,MHI - At Risk of Exclusion
36061017000,LI - Not Losing Low-Income Households
36061017100,MHI - At Risk of Exclusion
36061017300,MHI - At Risk of Exclusion
36061017402,LI - Not Losing Low-Income Households
36061018100,LI - Not Losing Low-Income Households
36061017500,MHI - At Risk of Exclusion
36061017700,LI - Not Losing Low-Income Households
36061017800,LI - Ongoing Gentrification
36061018200,LI - Not Losing Low-Income Households
36061019200,LI - Not Losing Low-Income Households
36061018300,MHI - At Risk of Exclusion
36061018400,LI - Not Losing Low-Income Households
36061018500,MHI - Not Losing Low-Income Households
36061018600,LI - Not Losing Low-Income Households
36061018800,LI - Not Losing Low-Income Households
36061019300,LI - At Risk of Gentrification
36061019400,LI - Not Losing Low-Income Households
36061019500,MHI - At Risk of Exclusion
36061019600,LI - Not Losing Low-Income Households
36061019702,LI - Ongoing Gentrification
36061020901,LI - Not Losing Low-Income Households
36029009006,MHI - At Risk of Exclusion
36029009007,MHI - At Risk of Exclusion
36061020000,LI - Ongoing Gentrification
36061020102,LI - Ongoing Gentrification
36061020300,LI - Not Losing Low-Income Households
36061020600,LI - Ongoing Gentrification
36061021000,LI - Not Losing Low-Income Households
36061021100,LI - Not Losing Low-Income Households
36061021200,LI - Ongoing Gentrification
36061021400,LI - Ongoing Gentrification
36061021800,LI - Ongoing Gentrification
36061022400,LI - Ongoing Displacement of Low- Income Households
36061022102,LI - Ongoing Gentrification
36061022600,LI - Ongoing Gentrification
36061022800,LI - At Risk of Gentrification
36061022900,LI - Ongoing Gentrification
36061023000,LI - Ongoing Displacement of Low- Income Households
36005007100,MHI - Not Losing Low-Income Households
36005006100,MHI - Not Losing Low-Income Households
36005006400,LI - Not Losing Low-Income Households
36005006700,LI - Not Losing Low-Income Households
36005006800,MHI - Displacement of LI hh - Ongoing Exclusion
36005007000,LI - Not Losing Low-Income Households
36005007300,LI - Not Losing Low-Income Households
36005007500,LI - Not Losing Low-Income Households
36005007700,LI - Ongoing Gentrification
36005007800,LI - Not Losing Low-Income Households
36005007900,LI - Not Losing Low-Income Households
36005008400,MHI - Displacement of LI hh - Ongoing Exclusion
36005019900,LI - Ongoing Displacement of Low- Income Households
36005019700,LI - Not Losing Low-Income Households
36005020100,LI - Ongoing Gentrification
36005021302,LI - Ongoing Gentrification
36005021200,MHI - Not Losing Low-Income Households
36005021301,LI - Not Losing Low-Income Households
36005021800,LI - At Risk of Gentrification
36005021501,LI - Not Losing Low-Income Households
36005021502,LI - Not Losing Low-Income Households
36005021602,MHI - At Risk of Exclusion
36005021900,LI - Ongoing Displacement of Low- Income Households
36005022000,LI - Not Losing Low-Income Households
36005022500,LI - Ongoing Displacement of Low- Income Households
36005022300,LI - Not Losing Low-Income Households
36005022401,MHI - Displacement of LI hh - Ongoing Exclusion
36005022702,LI - Not Losing Low-Income Households
36055014104,LI - Not Losing Low-Income Households
36029010901,LI - Not Losing Low-Income Households
36055013701,LI - Not Losing Low-Income Households
36055013702,LI - Not Losing Low-Income Households
36055013800,LI - Not Losing Low-Income Households
36055013901,LI - Not Losing Low-Income Households
36055014001,MHI - At Risk of Exclusion
36055014004,LI - Not Losing Low-Income Households
36055014103,LI - Not Losing Low-Income Households
36005000200,MHI - Advanced Gentrification
36043011001,MHI - At Risk of Exclusion
36005036901,LI - Not Losing Low-Income Households
36005036400,MHI - Not Losing Low-Income Households
36005007200,LI - Not Losing Low-Income Households
36005012101,LI - Not Losing Low-Income Households
36005005400,LI - Ongoing Displacement of Low- Income Households
36005002701,LI - Not Losing Low-Income Households
36005006200,LI - Ongoing Displacement of Low- Income Households
36005028700,MHI - Not Losing Low-Income Households
36005023100,LI - Ongoing Displacement of Low- Income Households
36005024100,LI - At Risk of Gentrification
36005038200,MHI - Not Losing Low-Income Households
36005039600,LI - Ongoing Displacement of Low- Income Households
36005015100,LI - Ongoing Displacement of Low- Income Households
36043011100,LI - Not Losing Low-Income Households
36043011200,MHI - At Risk of Exclusion
36043011301,MHI - At Risk of Exclusion
36005041500,MHI - Displacement of LI hh - Ongoing Exclusion
36005042901,MHI - Not Losing Low-Income Households
36005044901,MHI - Advanced Gentrification
36005000400,MHI - Displacement of LI hh - Ongoing Exclusion
36005001600,LI - Not Losing Low-Income Households
36005008500,LI - Ongoing Displacement of Low- Income Households
36005013000,MHI - Displacement of LI hh - Ongoing Exclusion
36005013200,MHI - Displacement of LI hh - Ongoing Exclusion
36005013500,LI - Ongoing Displacement of Low- Income Households
36005013800,MHI - Displacement of LI hh - Ongoing Exclusion
36005014300,LI - Not Losing Low-Income Households
36005014400,LI - Not Losing Low-Income Households
36005014900,LI - Not Losing Low-Income Households
36005015500,LI - Not Losing Low-Income Households
36005016000,MHI - Not Losing Low-Income Households
36005016100,LI - Not Losing Low-Income Households
36005016200,MHI - Not Losing Low-Income Households
36099950100,MHI - Advanced Gentrification
36005016500,LI - Ongoing Displacement of Low- Income Households
36099950500,LI - Ongoing Displacement of Low- Income Households
36099950800,MHI - Advanced Gentrification
36099950400,LI - Not Losing Low-Income Households
36099950300,MHI - At Risk of Exclusion
36099950600,MHI - Not Losing Low-Income Households
36099950700,MHI - At Risk of Exclusion
36099950900,LI - Not Losing Low-Income Households
36099950200,LI - Not Losing Low-Income Households
36005008900,LI - Ongoing Displacement of Low- Income Households
36005009200,MHI - Not Losing Low-Income Households
36005009800,MHI - Not Losing Low-Income Households
36099951000,MHI - At Risk of Exclusion
36005008600,LI - Not Losing Low-Income Households
36005008700,LI - Not Losing Low-Income Households
36005011502,LI - Ongoing Displacement of Low- Income Households
36065023400,LI - Not Losing Low-Income Households
36029011000,LI - Not Losing Low-Income Households
36029011200,MHI - Not Losing Low-Income Households
36029011300,MHI - Not Losing Low-Income Households
36029011500,LI - Not Losing Low-Income Households
36027410000,LI - Not Losing Low-Income Households
36065022400,MHI - At Risk of Exclusion
36065022800,MHI - Not Losing Low-Income Households
36065024000,MHI - At Risk of Exclusion
36065025002,MHI - At Risk of Exclusion
36065020300,LI - Not Losing Low-Income Households
36065021000,LI - Not Losing Low-Income Households
36043010501,LI - Not Losing Low-Income Households
36065021101,LI - Not Losing Low-Income Households
36029011600,MHI - At Risk of Exclusion
36029011700,LI - Ongoing Gentrification
36029011800,LI - Not Losing Low-Income Households
36029002702,LI - Not Losing Low-Income Households
36029002800,LI - Not Losing Low-Income Households
36043010900,MHI - Not Losing Low-Income Households
36043011302,MHI - Not Losing Low-Income Households
36043011002,LI - Not Losing Low-Income Households
36043010300,MHI - At Risk of Exclusion
36043010202,MHI - Not Losing Low-Income Households
36005002800,MHI - Not Losing Low-Income Households
36055014202,MHI - At Risk of Exclusion
36055014203,LI - Not Losing Low-Income Households
36055014204,MHI - Not Losing Low-Income Households
36055014301,LI - Not Losing Low-Income Households
36055014302,MHI - Not Losing Low-Income Households
36055014400,MHI - Not Losing Low-Income Households
36005002000,LI - Not Losing Low-Income Households
36005002300,LI - Not Losing Low-Income Households
36005002500,LI - Not Losing Low-Income Households
36005002702,LI - Ongoing Displacement of Low- Income Households
36005003500,LI - Ongoing Displacement of Low- Income Households
36005003900,LI - Not Losing Low-Income Households
36065021202,LI - Not Losing Low-Income Households
36005004300,LI - Not Losing Low-Income Households
36005004400,LI - Not Losing Low-Income Households
36005004800,LI - Ongoing Displacement of Low- Income Households
36065021103,LI - Not Losing Low-Income Households
36065021201,LI - Not Losing Low-Income Households
36065021301,LI - Not Losing Low-Income Households
36065021303,MHI - Displacement of LI hh - Ongoing Exclusion
36029003301,LI - Not Losing Low-Income Households
36029002900,LI - Not Losing Low-Income Households
36029003000,LI - Not Losing Low-Income Households
36029003100,LI - Not Losing Low-Income Households
36029003600,LI - Not Losing Low-Income Households
36029003302,LI - Not Losing Low-Income Households
36029003400,LI - Not Losing Low-Income Households
36029003500,LI - Not Losing Low-Income Households
36029003901,LI - Not Losing Low-Income Households
36043010201,LI - Not Losing Low-Income Households
36055014503,MHI - At Risk of Exclusion
36055014504,MHI - At Risk of Exclusion
36065021402,LI - Not Losing Low-Income Households
36065021500,LI - Not Losing Low-Income Households
36065021601,LI - Not Losing Low-Income Households
36065021602,MHI - Not Losing Low-Income Households
36071012800,MHI - At Risk of Exclusion
36071012900,MHI - At Risk of Exclusion
36001014503,MHI - At Risk of Exclusion
36001014606,MHI - At Risk of Exclusion
36005016700,LI - Ongoing Displacement of Low- Income Households
36005016900,LI - Ongoing Displacement of Low- Income Households
36005017300,LI - Not Losing Low-Income Households
36043010400,LI - Not Losing Low-Income Households
36005016600,MHI - Displacement of LI hh - Ongoing Exclusion
36005017500,LI - Not Losing Low-Income Households
36005018400,MHI - Not Losing Low-Income Households
36005018900,LI - At Risk of Gentrification
36005019300,LI - Not Losing Low-Income Households
36005019400,MHI - At Risk of Exclusion
36005011800,MHI - Displacement of LI hh - Ongoing Exclusion
36005012102,LI - Not Losing Low-Income Households
36005012300,LI - Ongoing Displacement of Low- Income Households
36005012500,LI - Not Losing Low-Income Households
36005012701,LI - Not Losing Low-Income Households
36005042902,LI - At Risk of Gentrification
36029012001,MHI - Not Losing Low-Income Households
36029012002,MHI - Displacement of LI hh - Ongoing Exclusion
36029012300,LI - Not Losing Low-Income Households
36029012400,LI - Not Losing Low-Income Households
36029012502,MHI - Not Losing Low-Income Households
36039080100,MHI - Not Losing Low-Income Households
36001014608,MHI - At Risk of Exclusion
36001014609,MHI - At Risk of Exclusion
36001014612,MHI - At Risk of Exclusion
36001014801,MHI - Not Losing Low-Income Households
36001014802,LI - Ongoing Gentrification
36029005700,LI - Not Losing Low-Income Households
36029005900,LI - Not Losing Low-Income Households
36055014700,MHI - At Risk of Exclusion
36065023502,MHI - At Risk of Exclusion
36065024400,LI - Not Losing Low-Income Households
36065021102,LI - Not Losing Low-Income Households
36065024302,MHI - Not Losing Low-Income Households
36065024303,MHI - Not Losing Low-Income Households
36065021302,LI - Ongoing Displacement of Low- Income Households
36065024500,LI - Not Losing Low-Income Households
36065022200,MHI - At Risk of Exclusion
36043011400,MHI - At Risk of Exclusion
36055014802,MHI - At Risk of Exclusion
36055014803,MHI - Displacement of LI hh - Ongoing Exclusion
36055014901,MHI - At Risk of Exclusion
36005040900,MHI - Not Losing Low-Income Households
36005041100,MHI - Not Losing Low-Income Households
36071013000,MHI - Displacement of LI hh - Ongoing Exclusion
36071013500,MHI - At Risk of Exclusion
36071013700,MHI - Displacement of LI hh - Ongoing Exclusion
36005041300,MHI - Not Losing Low-Income Households
36005041400,MHI - Advanced Gentrification
36005041800,LI - Ongoing Gentrification
36005040800,LI - At Risk of Gentrification
36005041900,MHI - At Risk of Exclusion
36005042100,LI - Not Losing Low-Income Households
36005042200,MHI - Not Losing Low-Income Households
36005042300,LI - Not Losing Low-Income Households
36005042400,MHI - Not Losing Low-Income Households
36005042500,LI - At Risk of Gentrification
36005042600,MHI - Displacement of LI hh - Ongoing Exclusion
36005043000,MHI - Not Losing Low-Income Households
36005035100,MHI - Not Losing Low-Income Households
36005035600,MHI - Displacement of LI hh - Ongoing Exclusion
36005035800,MHI - Displacement of LI hh - Ongoing Exclusion
36005035900,LI - Not Losing Low-Income Households
36065023702,MHI - Not Losing Low-Income Households
36005036100,LI - Not Losing Low-Income Households
36005036300,LI - Not Losing Low-Income Households
36005036502,LI - Not Losing Low-Income Households
36065021401,LI - Not Losing Low-Income Households
36065023200,LI - Not Losing Low-Income Households
36065020802,LI - Not Losing Low-Income Households
36065022702,MHI - At Risk of Exclusion
36005044800,MHI - Displacement of LI hh - Ongoing Exclusion
36065020900,LI - Not Losing Low-Income Households
36065020803,LI - Not Losing Low-Income Households
36005036700,LI - At Risk of Gentrification
36005036902,LI - Not Losing Low-Income Households
36005043600,MHI - Not Losing Low-Income Households
36005044200,LI - Not Losing Low-Income Households
36005045102,MHI - At Risk of Exclusion
36005045800,LI - Ongoing Displacement of Low- Income Households
36005046201,MHI - Not Losing Low-Income Households
36005046202,LI - Ongoing Gentrification
36005004100,LI - Not Losing Low-Income Households
36005048400,MHI - Displacement of LI hh - Ongoing Exclusion
36005037200,MHI - Displacement of LI hh - Ongoing Exclusion
36005037000,MHI - Not Losing Low-Income Households
36005037300,LI - Not Losing Low-Income Households
36005037400,LI - Not Losing Low-Income Households
36005051600,MHI - At Risk of Exclusion
36005011900,LI - Not Losing Low-Income Households
36005024400,MHI - Not Losing Low-Income Households
36005031200,MHI - Displacement of LI hh - Ongoing Exclusion
36005031400,MHI - Not Losing Low-Income Households
36005032800,LI - Not Losing Low-Income Households
36047006000,MHI - At Risk of Exclusion
36005039800,MHI - Displacement of LI hh - Ongoing Exclusion
36065021701,MHI - At Risk of Exclusion
36065021702,LI - Not Losing Low-Income Households
36065022500,LI - Not Losing Low-Income Households
36055014903,MHI - At Risk of Exclusion
36055015000,MHI - At Risk of Exclusion
36065021900,LI - Not Losing Low-Income Households
36065022000,LI - Not Losing Low-Income Households
36065022100,MHI - At Risk of Exclusion
36071010400,LI - Not Losing Low-Income Households
36071010700,MHI - At Risk of Exclusion
36071011200,LI - Not Losing Low-Income Households
36071011500,MHI - Not Losing Low-Income Households
36071012100,LI - Not Losing Low-Income Households
36065022701,MHI - Displacement of LI hh - Ongoing Exclusion
36119000701,LI - Not Losing Low-Income Households
36119000702,LI - Not Losing Low-Income Households
36119000801,MHI - Displacement of LI hh - Ongoing Exclusion
36119000802,LI - Not Losing Low-Income Households
36119000900,LI - Not Losing Low-Income Households
36119001000,LI - Not Losing Low-Income Households
36119001102,LI - Not Losing Low-Income Households
36119001200,LI - Not Losing Low-Income Households
36047088400,LI - Not Losing Low-Income Households
36047088600,LI - At Risk of Gentrification
36047089000,LI - Not Losing Low-Income Households
36047089200,LI - Not Losing Low-Income Households
36047089400,LI - Not Losing Low-Income Households
36047089600,LI - Not Losing Low-Income Households
36047004500,MHI - Displacement of LI hh - Ongoing Exclusion
36047004700,MHI - Displacement of LI hh - Ongoing Exclusion
36047004900,MHI - Displacement of LI hh - Ongoing Exclusion
36047005000,MHI - Displacement of LI hh - Ongoing Exclusion
36047005201,LI - Not Losing Low-Income Households
36047005400,MHI - At Risk of Exclusion
36047005602,MHI - Not Losing Low-Income Households
36047005900,MHI - Advanced Gentrification
36047006300,MHI - Displacement of LI hh - Ongoing Exclusion
36047006400,MHI - At Risk of Exclusion
36047006500,MHI - Displacement of LI hh - Ongoing Exclusion
36047006600,MHI - At Risk of Exclusion
36047006700,MHI - Displacement of LI hh - Ongoing Exclusion
36047006800,LI - Not Losing Low-Income Households
36047007200,LI - Ongoing Gentrification
36047006900,MHI - Displacement of LI hh - Ongoing Exclusion
36047007000,LI - At Risk of Gentrification
36047007100,LI - Ongoing Displacement of Low- Income Households
36047007500,MHI - Displacement of LI hh - Ongoing Exclusion
