geoid,typology_old,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,Type_1.19,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16,Typology_final_1.19.19
36081025400,LI - Not Losing Low-Income Households,354.1879085,420.3285056,889,109427.8685,159375.5952,344500,0.075277336,0.10905825,0.1316776872,1.991509616,0.99732131,1,1.2346551,0.63507164,0.6492621303,1.449400485,0.69329071,0.8332749605,7093,9155,0,0,0.31499395,0,770.309084,0.01448330741,632107,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.13167769,0.02261944,0,0.033780914,1,#N/A,#N/A,#N/A,27870.41682,32567.97351,33483,0.1685499251,0.02809589915,1,1,1,0,0,LI - At Risk of Gentrification,-661.7895508,462.2015381,0,0.8046150804,1.542393923,1,1,1.028095899,1853.6434,MHI - Stable Exclusion
36081025500,MHI - Advanced Gentrification,549,841,1534,187500,140400,645100,0.2774049217,0.1614996395,0.4168157279,0.5400331309,0.6703539823,0.7049626112,0.134236092,0.132408871,0.3398473263,0.4896551724,0.4899713467,0.5663900375,1808,1471,0.4106050306,0.2877358491,0.4036144578,0.2946058091,1575,0.006740038855,218248,0,0,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,0,0,1,0,1,FALSE,0,1,1,0.41681573,0.2553160905,1,-0.1159052822,0,39907,47143,87500,73029.81031,68357.35,87500,-0.06398017704,0.2800379097,0,1,0,0,0,MHI - Advanced Exclusion,-47.46818542,-42.36254883,1,0.307667017,0,0,0,1.280037918,163.80641,MHI - Stable Exclusion
36081025700,LI - Ongoing Displacement of Low- Income Households,641,797,1359,218100,226500,567100,0.2106951872,0.2215411559,0.2931506932,0.581171238,0.717818643,0.7519379854,0.1363720421,0.1986971639,0.3957830966,0.548828125,0.6423611111,0.6217228174,1577,1419,0.3615221987,0.1853832442,0.5202108963,0.2097378277,922,0.009423124174,150587,1,0,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.29315069,0.07160953413,1,0.0108459687,1,31354,34375,60750,57377.82,49843.75,60750,-0.1313063204,0.2188087702,0,1,0,0,0,MHI - Ongoing Exclusion,80.13165283,-69.51348877,0,0.5768815875,0.7054262161,1,0,1.218808777,211.34818,MHI - Stable Exclusion
36081025800,MHI - Advanced Gentrification,829,747,1615,107000,142800,336800,0.1506849315,0.0407239819,0.1888604313,1,1,1,0.1099688442,0.2127239161,0.3133870661,0.2953846154,0.4250559284,0.3737201393,1639,2405,0.05696465696,0.2024539877,0.6258064516,0.4914675768,332,0.01135274708,211843,0,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,0,0,1,0.18886043,0.1481364481,1,-0.1099609496,0,22969,32292,65833,42033.26998,46823.4,65833,0.1139604449,0.4059850276,1,1,0,0,1,MHI - Advanced Gentrification,14.06925964,-42.42442322,0,0.8796231151,0.7726171017,0,1,1.405985042,183.64482,MHI - Stable Exclusion
36081025900,LI - At Risk of Gentrification,550,783,1447,246900,258300,,0.2535787321,0.1269146608,0.2518095374,0.6323907455,0.8099345628,0.8501702547,0.2090472801,0.1719996219,0.5078004003,0.7274529237,0.7828467153,0.750677526,3362,3524,0.3598183882,0.1227409639,0.556846473,0.3640469738,835,0.01882589255,187189,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.09985930159,-0.02705535924,0,-0.1266640713,0,29627,36091,47629,54217.41021,52331.95,47629,-0.03477591649,-0.08986765891,0,0,1,0,0,LI - At Risk of Gentrification,70.20639038,50.94818115,0,0.270971477,0.6220689416,1,1,0.9101323379,562.13507,MHI - Stable Exclusion
36081026000,LI - Not Losing Low-Income Households,391,457,1262,98500,141400,535700,0.08187772926,0.05769230769,0.07581501454,1,0.9926784625,0.9983505011,0.1564512635,0.1570658288,0.5941534638,0.734,0.7142857143,0.7790055275,1639,2425,0.04948453608,0.1826086957,0.2346938776,0.4309392265,151,0.01359487823,178376,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.05370162913,-0.00399067856,0,-0.02418542157,1,18981,22466,41607,34735.23045,32575.7,41607,-0.06217118725,0.2772403955,0,1,1,0,0,LI - Not Losing Low-Income Households,-35.69656372,119.9803467,0,0.6015268564,0.6915864944,1,1,1.277240397,430.16711,MHI - Stable Exclusion
36081026100,LI - At Risk of Gentrification,534,720,1325,212100,252000,593400,0.2021392709,0.1313700919,0.2408774495,0.7162713401,0.871284391,0.9291217327,0.2253661747,0.1797707719,0.6360482574,0.8545375597,0.843832021,0.8208369613,7233,7139,0.4573469674,0.1397407525,0.7786818552,0.3557105493,846,0.03221468636,221607,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.09174678865,-0.03962330325,0,-0.07076917901,0,27391,36104,40452,50125.53001,52350.8,40452,0.04439394549,-0.2272897512,1,0,1,0,0,LI - Not Losing Low-Income Households,-110.5377197,392.196167,0,0.648696959,0.5971686244,0,0,0.7727102547,1459.0947,MHI - Stable Exclusion
36081026200,Missing Data,653.9999884,709,1402,116899.9979,155800,375400,0.109298535,0.10384069,0.1981258392,1,0.95918369,1,0.59932661,0.25657243,0.3311760724,0.333333343,0.23584905,0.3772455156,1176,1167,0,0,0.51413882,0,1137.916431,0.008138472589,143393,0,1,1,1,1,0,1,1,1,0,1,0,0,FALSE,0,0,1,1,0,0,FALSE,0,0,1,0.19812584,0.09428515,1,-0.005457845,1,#N/A,#N/A,#N/A,40307.57929,74395.15,70577,,,0,1,0,0,0,Missing Data,-96.40996552,29.02277374,0,0.9228178263,0.7316596508,0,0,0.9486774339,110.61281,MHI - Stable Exclusion
36081026300,LI - Ongoing Displacement of Low- Income Households,568,776,1437,194100,235900,570200,0.1798170383,0.1885530228,0.2994011939,0.6841345162,0.8642345494,0.916519165,0.2049147509,0.1924627902,0.479200542,0.7590687602,0.7744807122,0.7693846822,6003,6780,0.5333333333,0.1558538404,0.4537286613,0.3656828414,446,0.03441903911,196984,1,0,1,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.1408994915,-0.0476535313,0,0.008735984487,1,28383,33838,50912,51940.89011,49065.1,50912,-0.05536659434,0.03764182702,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,100.6095581,-43.21673584,0,0.5312567949,0.3776958883,0,1,1.037641827,957.92188,MHI - Stable Exclusion
36081026400,LI - Not Losing Low-Income Households,582,372,1100,111700,166300,420800,0.05396096441,0.05535841022,0.179239586,0.9917043741,1,0.9947029948,0.07162534435,0.06990939481,0.4071413875,0.2803738318,0.368115942,0.5213903785,2177,2643,0.0227014756,0.3806060606,0.2930011862,0.5280748663,67,0.01038715027,254449,1,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0.08813071154,0.03277230132,0,0.001397445811,1,37361,39483,54167,68370.63021,57250.35,54167,-0.1626470387,-0.05385731161,0,0,1,0,0,LI - Not Losing Low-Income Households,149.525177,3.016571045,0,0.849330008,1.064161897,1,1,0.9461426873,304.54175,MHI - Stable Exclusion
36081026500,LI - Ongoing Gentrification,613,782,1471,211500,280400,557400,0.2327231976,0.1913619168,0.3577023447,0.8039902939,0.9199382444,0.8986470699,0.1848149924,0.2253418345,0.3880819678,0.8058870326,0.8269230769,0.8175389171,4534,4213,0.6771896511,0.1145780051,0.3432032301,0.3847241867,374,0.02236152099,188404,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,0,1,0,1,FALSE,0,1,1,0.1175901908,-0.07377172596,0,-0.04136128084,0,24291,34127,54219,44452.52958,49484.15,54219,0.113190867,0.09568417072,1,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,-0.6028442383,-164.3511353,1,0.7352602482,0.5214224458,0,0,1.095684174,548.74792,MHI - Stable Exclusion
36081026600,LI - Not Losing Low-Income Households,239,370,567,104300,160100,371400,0.06723404255,0.06605351171,0.1145149544,0.9909348442,0.997741389,1,0.1904641734,0.1659200496,0.6098089218,0.7153110048,0.7590966123,0.5468956232,1771,1907,0.01468274777,0.2637795276,0.3880239521,0.2113606341,310,0.01102331254,172997,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.06416597638,-0.00188753533,0,-0.001180530848,1,13977,16010,32750,25577.9096,23214.5,32750,-0.09240041673,0.4107562006,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,25.07073975,-105.449646,0,0.6402439475,0.6011031866,0,1,1.410756208,461.62537,MHI - Stable Exclusion
36081026700,LI - Not Losing Low-Income Households,587,745,1337,258300,297100,458300,0.2174786539,0.1738444194,0.1817402542,0.8603351955,0.9128604832,0.9560121894,0.1895148612,0.2102925183,0.5127050281,0.9064238746,0.8919708029,0.8777936101,6415,6229,0.3745384492,0.142957253,0.401754386,0.2781740371,6809,0.02969018112,209800,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.07165215936,-0.10219226,0,-0.04363423455,0,30386,36342,45842,55606.37924,52695.9,45842,-0.0523407422,-0.1300651431,0,0,1,0,0,LI - Not Losing Low-Income Households,125.3347778,136.9313965,0,0.6014239192,0.6480490565,1,0,0.8699348526,1078.2186,MHI - Stable Exclusion
36081026901,LI - Not Losing Low-Income Households,572.9999773,774.0000162,1521,257400.0043,126800.0036,250900,0.103150979,0.24307342,0.2205687016,0.472057939,0.94463998,0.9743788838,0.28953323,0.51460803,0.5323497057,0.500082731,0.86679536,0.8329370022,5922,5152,0,0,0.39117983,0,12630.88042,0.04510830546,114214,1,0,1,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.2205687,-0.02250472,0,0.139922441,1,#N/A,#N/A,#N/A,48824.40076,46012.85061,42667,-0.05758493766,-0.07271556556,0,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,430.4185486,-5.534851074,0,0.5958775878,0.3261828721,0,0,0.9272844311,895.41223,MHI - Stable Exclusion
36081026902,LI - Not Losing Low-Income Households,572.9999715,773.9999791,1230,257399.9966,126799.9954,234300,0.07996726,0.2430734,0.2739948034,0.365960479,0.94463998,0.960806787,0.22445914,0.51460803,0.5519214869,0.387686551,0.86679536,0.8388928175,4591,4363,0,0,0.59703416,0,7425.330005,0.05559307348,78481,1,0,1,1,1,0,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.2739948,0.0309214,0,0.16310614,1,#N/A,#N/A,#N/A,48824.39944,46012.84922,40694,-0.05758494139,-0.1155948713,0,0,1,0,0,LI - At Risk of Gentrification,415.664856,79.20269775,0,0.7151326537,0.2528716028,0,0,0.8844051323,777.65735,MHI - Stable Exclusion
36081027000,LI - Not Losing Low-Income Households,547,723,1257,99600,151400,361100,0.05398773006,0.07648401826,0.1377018094,0.9722425128,0.9774919614,0.9864932299,0.2723524706,0.1326584691,0.5430614352,0.3146666667,0.2827586207,0.3318965435,1555,1999,0.005002501251,0.3346534653,0.6722222222,0.599137931,125,0.01080143515,185068,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0.13770181,0.06121779174,1,0.0224962882,1,32976,47614,40000,60346.07971,69040.3,40000,0.1440726668,-0.4206282496,1,0,1,1,0,LI - Ongoing Gentrification,-17.23701477,107.8503571,0,0.7218546271,0.5825344324,0,1,0.5793717582,251.9805,MHI - Stable Exclusion
36081027100,LI - At Risk of Gentrification,539,745,1322,119600,101100,349100,0.1604890355,0.1601907453,0.2322030962,0.8604557641,0.9340141398,0.9523866773,0.2126804066,0.2017952086,0.4981704056,0.8445475638,0.8594614533,0.7454205751,8911,8359,0.4590261993,0.09747102213,0.5855605692,0.3708411215,563,0.06019948868,138855,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.089610629,-0.07058011632,0,-0.0002982901936,1,28237,34206,48429,51673.71019,49598.7,48429,-0.04015601426,-0.02358327992,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,102.1136475,-17.10168457,0,0.5740023255,0.4642868936,0,0,0.9764167206,1332.6058,MHI - Stable Exclusion
36081027200,LI - Ongoing Displacement of Low- Income Households,659,718,1154,120200,134500,338200,0.04709418838,0.04609929078,0.1088348255,0.9943431804,0.9885550787,0.9966443181,0.1313189621,0.1422251346,0.4255761206,0.3165618449,0.3619047619,0.3480475247,2097,2384,0,0.3670886076,0.7135761589,0.4499151104,227,0.0155132585,153675,1,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0.10883483,0.06273553922,1,-0.0009948975966,1,32958,31756,56550,60313.13972,46046.2,56550,-0.236547783,0.2281143665,0,1,0,0,1,MHI - Advanced Gentrification,71.93687439,-21.27252197,0,0.9448657632,0.7858948708,0,1,1.228114372,250.66434,MHI - Stable Exclusion
36081027300,LI - Not Losing Low-Income Households,529,783,1305,242300,71400,233300,0.1031879195,0.0744452398,0.1124498025,0.8827048114,0.9564435987,0.9683393836,0.209868084,0.1791910739,0.561830759,0.7979886314,0.8049877351,0.8696013093,9459,7991,0.09448129145,0.140035452,0.4280769231,0.407807309,1200,0.03712410163,215251,1,0,1,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.05520289867,-0.01924234113,0,-0.02874267966,1,24916,35310,43077,45596.28034,51199.5,43077,0.1228876486,-0.1586441249,1,0,1,0,0,LI - At Risk of Gentrification,-121.8804932,176.0540771,0,0.6667222977,0.8481820226,1,0,0.8413558726,1352.8884,MHI - Stable Exclusion
36081027400,Missing Data,487,824,1293,124400,157000,384700,0.052884616,0.079638749,0.1903594732,1,0.98859316,1,0.35367689,0.40878201,0.2894370258,0.315789461,0.24035087,0.2518796921,1841,1722,0,0,0.22750424,0,180.2069333,0.01198138085,143723,0,1,1,1,1,0,1,1,1,0,1,0,0,FALSE,0,0,1,1,0,0,FALSE,0,1,1,0.19035947,0.110720721,1,0.026754133,1,#N/A,#N/A,#N/A,61063.44,59841.5,59643,,,0,1,0,0,0,Missing Data,50.15478516,-79.02523804,0,0.6120857,0.3371931612,0,0,0.996682904,153.9805,MHI - Stable Exclusion
36081027500,LI - Not Losing Low-Income Households,575,795,1345,214600,67500,193400,0.1599493029,0.0820278503,0.1280925721,0.7418487997,0.8746310611,0.926741004,0.1605275118,0.2208777881,0.4408214986,0.5328165375,0.58383096,0.6913695931,7115,6907,0.10351817,0.1790062521,0.3287366548,0.3405253283,476,0.03888507313,177626,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.07056376747,-0.01146408284,0,-0.07792145261,0,31732,36048,52000,58069.56035,52269.6,52000,-0.0998795256,-0.005157873966,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,200.2891235,-89.31726074,0,0.7881785035,0.8770310879,1,0,0.9948421262,939.83142,MHI - Stable Exclusion
36081027600,LI - Not Losing Low-Income Households,860,959,1608,88400,169700,387300,0.05862646566,0.1176470588,0.1529548019,1,1,0.9966611266,0.1403343369,0.1586235068,0.47791031,0.337164751,0.4960835509,0.4035533071,1216,1198,0.03338898164,0.3960176991,0.4473067916,0.4416243655,416,0.007547264904,158733,1,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0.1079301099,-0.009716948951,0,0.05902059316,1,30375,34926,51875,55586.24712,50642.69848,51875,-0.08893474191,0.02433325164,0,1,1,0,0,LI - Not Losing Low-Income Households,64.17869568,0.1681671143,0,0.6794476509,0.6369842887,0,0,1.024333252,188.29666,MHI - Stable Exclusion
36081027700,LI - Not Losing Low-Income Households,511,761,1286,195800,63200,249400,0.1394498942,0.1104507182,0.180987522,0.7447710185,0.8737179487,0.9138706923,0.2038323436,0.1830593187,0.5401618481,0.7447289157,0.7678018576,0.7638463974,9360,7779,0.1246946908,0.2042394015,0.3604763437,0.3516819572,346,0.04447887839,174892,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.07690375797,-0.03354696021,0,-0.02899917603,1,25876,38074,43770,47353.08035,55207.3,43770,0.165865019,-0.2071700692,1,0,1,0,0,LI - At Risk of Gentrification,-171.416626,353.3983154,0,0.5070439577,0.8306235075,1,0,0.7928299337,1589.6963,MHI - Stable Exclusion
36081027800,LI - Not Losing Low-Income Households,368,470,668,139600,144300,324200,0.05988967691,0.05058365759,0.1358439773,0.9894551845,1,1,0.220202381,0.1572804343,0.6063441634,0.7900552486,0.7927135678,0.7197149396,2278,2368,0.00464527027,0.3738738739,0.1589327146,0.3598574822,214,0.0135021097,175380,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.06376084325,0.01317718566,0,-0.009306019323,1,24709,22528,35093,45221.01945,32672.73036,35093,-0.2774879634,0.07407613844,0,1,1,0,0,LI - At Risk of Gentrification,108.1195984,18.33462524,0,0.8955328465,0.5775402373,0,1,1.074076137,510.54178,MHI - Stable Exclusion
36081027900,LI - At Risk of Gentrification,527,770,1395,292200,70700,275500,0.2164292981,0.1436215753,0.2214199752,0.6022813688,0.8040810291,0.834581852,0.1989113231,0.1959178355,0.4437691867,0.683446712,0.7145277425,0.5885416865,6763,6541,0.1268919126,0.1427118644,0.411716843,0.2790798611,436,0.03692246902,177155,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.09892472288,-0.04469685246,0,-0.07280772272,0,33262,42822,54667,60869.45955,62091.9,54667,0.02008298598,-0.1195792034,0,0,1,0,0,LI - At Risk of Gentrification,70.65155029,82.41693115,0,0.5803831816,0.8186861873,1,0,0.8804207956,1022.4442,MHI - Stable Exclusion
36081028000,MHI - Advanced Exclusion,821,818,1287,123000,159000,329700,0.1076233184,0.1050691244,0.1978277713,0.9875486381,0.9942296595,1,0.196783871,0.1110115582,0.244984895,0.3777777778,0.2804428044,0.2878151238,1733,1926,0,0.4623824451,0.4924528302,0.4579831933,39,0.01164463899,165398,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,0,0,1,0.1303047027,0.02523557832,0,-0.002554193962,1,29130,47596,79750,53307.9004,69014.2,79750,0.2946336269,0.1555592865,1,1,0,0,0,MHI - Advanced Exclusion,-68.42402649,-32.96316528,1,0.7465260029,0.6970432401,0,1,1.155559291,116.61281,MHI - Stable Exclusion
36081028100,LI - Not Losing Low-Income Households,512,770,1273,285600,73300,274800,0.2516348417,0.1556254211,0.4114441276,0.4703629032,0.6781045752,0.7577319741,0.2110252698,0.1325562868,0.5139876008,0.7215582116,0.708677686,0.640660882,6120,4462,0.1369341103,0.1485900217,0.7015971952,0.1390546122,517,0.02557840912,174444,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,1,0,1,1,1,1,1,1,1,0.1611729243,0.005547503228,0,-0.09600942068,0,28069,41962,46231,51366.27096,60844.9,46231,0.1845302135,-0.2401828319,1,0,1,0,0,LI - At Risk of Gentrification,-66.159729,111.1539917,0,0.4025290608,0.8035629392,1,0,0.7598171745,1119.979,MHI - Stable Exclusion
36081028200,MHI - Advanced Gentrification,397,806,1491,120800,153600,385200,0.1284513806,0.07950310559,0.3111702204,0.9941690962,1,0.9871508479,0.1175932574,0.1064459524,0.2355693132,0.1180722892,0.1638954869,0.3212927878,1267,1790,0.01284916201,0.5294117647,0.6436567164,0.4733840304,88,0.009809724232,182472,0,1,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,0,1,1,0.31117022,0.2316671144,1,-0.04894827496,0,32344,51714,73500,59189.51923,74985.3,73500,0.2668678761,-0.01980788261,1,1,0,0,1,MHI - Advanced Gentrification,-39.79006958,-14.27239227,1,0.4249511361,0.8862514496,1,1,0.9801921177,123.90946,MHI - Stable Exclusion
36081028300,LI - Ongoing Displacement of Low- Income Households,526,799,1422,162500,67400,260300,0.2836936755,0.1229852838,0.3797866702,0.5019071837,0.7501516806,0.7857910395,0.1806834702,0.1605709427,0.3882966042,0.803856383,0.8069258412,0.6792336106,8241,7446,0.2147461724,0.160479392,0.618413083,0.1727441286,1886,0.04189854542,177715,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,0,1,0,1,FALSE,0,1,1,0.37978667,0.2568013862,1,-0.1607083917,0,32861,40025,60707,60135.62955,58036.25,60707,-0.03491074219,0.04601865262,0,1,0,0,0,MHI - Ongoing Exclusion,79.09753418,-21.37316895,0,0.6052137613,0.7570875287,1,0,1.046018652,1256.5278,MHI - Stable Exclusion
36081028400,LI - Not Losing Low-Income Households,729,961,1675,123500,152000,409900,0.1334610473,0.112039312,0.1621928215,0.9786962079,0.9935245143,0.9915020466,0.2227774037,0.123973534,0.3906880915,0.191011236,0.277400582,0.3553943932,3243,4354,0,0.4161172161,0.3905579399,0.4959202176,362,0.01013843127,429455,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,0,1,1,0.16219282,0.05015350796,0,-0.02142173521,1,35096,55114,67981,64125.80049,79715.13639,67981,0.2431055158,-0.1472008526,1,0,0,1,0,MHI - Advanced Gentrification,-14.51434326,174.3893738,0,0.586689651,0.3902482926,0,1,0.852799143,430.92896,MHI - Stable Exclusion
36081028500,MHI - Advanced Gentrification,480,733,1380,206000,103300,478100,0.302627861,0.1915678524,0.4934929609,0.3784326859,0.5699939747,0.6593555808,0.2028249609,0.1436318144,0.3508017659,0.6244218316,0.5541105434,0.5637432337,4979,5152,0.1620729814,0.2365015618,0.7834696513,0.2775768535,774,0.03258614583,158104,0,1,0,1,1,1,1,1,1,0,1,1,0,FALSE,0,0,0,1,0,1,FALSE,0,1,1,0.49349296,0.3019251076,1,-0.1110600085,0,34521,46276,58775,63173.42953,67100.2,58775,0.06215857714,-0.1240711659,1,0,0,0,0,MHI - Advanced Exclusion,-65.97857666,-38.06506348,1,0.5560999513,0.2440230399,0,1,0.8759288348,775.97351,MHI - Stable Exclusion
36081028700,MHI - Advanced Exclusion,515,756,1266,275000,77500,335900,0.3005742049,0.1776302555,0.3660036922,0.4764216366,0.6498090145,0.6764752269,0.1633498501,0.1876098858,0.3629825115,0.7796795339,0.7652297827,0.6834560037,6545,6321,0.2429995254,0.133356791,0.6799307958,0.3029833398,864,0.03231182109,195625,0,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,0,1,0,1,FALSE,0,1,1,0.36600369,0.1883734345,1,-0.1229439495,0,33951,37895,62190,62130.3299,54947.75,62190,-0.1156050488,0.1318024844,0,1,0,0,0,MHI - Ongoing Exclusion,156.5446777,-279.796814,0,0.6132075787,0.6265868545,1,0,1.131802485,936.85785,MHI - Stable Exclusion
36081028800,LI - Ongoing Gentrification,814,818,1445,113200,151800,361700,0.08176691729,0.08868501529,0.2089093775,0.9980386663,0.9864864865,0.9878800511,0.1711893636,0.1461553435,0.3957629502,0.3101010101,0.3207981581,0.2931937277,4366,4703,0.03869870296,0.3849969002,0.4092454113,0.47868362,269,0.006613557582,711115,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0.0948303567,0.00614534141,0,0.006918097997,1,32500,44348,62328,59475.00083,64304.6,62328,0.08120385557,-0.03073808178,1,1,0,0,0,MHI - Stable or Early Stage of Exclusion,184.0407104,-10.57513428,0,0.8282764554,0.5817217827,0,1,0.9692619191,529.13507,MHI - Stable Exclusion
36081028900,MHI - At Risk of Exclusion,526,836,1439,247200,165300,335800,0.3194011229,0.2342549923,0.3799631894,0.4580152672,0.7060539752,0.7860400677,0.1487043941,0.1942495947,0.3690711856,0.8020512821,0.806098142,0.7723258138,5484,5043,0.3521713266,0.1236584228,0.491587085,0.2742885182,1368,0.02921445951,172620,0,0,0,1,0,1,FALSE,0,1,0,1,0,0,FALSE,0,0,0,1,0,1,FALSE,0,1,1,0.1127073586,-0.1215476337,0,-0.08514613058,0,37099,41639,64304,67891.17063,60376.55,64304,-0.1106862724,0.06504926085,0,1,0,0,0,MHI - Ongoing Exclusion,236.3369751,-153.5737305,0,0.5971041322,0.7159945965,1,0,1.065049262,752.16705,MHI - Stable Exclusion
36081029100,LI - At Risk of Gentrification,516,778,1345,225400,171900,351700,0.2988624612,0.1465230167,0.2917788327,0.59283768,0.8061797753,0.840487957,0.2363667938,0.1680033832,0.5942453742,0.7045961624,0.7339003645,0.675357461,7120,6476,0.5577516986,0.1396238444,0.5961912165,0.2384356602,1166,0.02476709143,261476,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.1081675428,-0.0383554738,0,-0.1523394446,0,31649,36892,34340,57917.67045,53493.4,34340,-0.07638895512,-0.3580516577,0,0,1,0,0,LI - Not Losing Low-Income Households,83.230896,344.0402832,0,0.3733926713,0.5235924125,1,0,0.6419483525,1413.1155,MHI - Stable Exclusion
36081029300,LI - Not Losing Low-Income Households,702,764,1533,190100,215800,658600,0.1514683153,0.236632537,0.3121951222,0.8121927237,0.8379204893,0.8999098539,0.1497608362,0.1217167595,0.4120889306,0.595890411,0.4850746269,0.4534534514,1308,1109,0.826871055,0.2671353251,0.5224719101,0.2312312312,819,0.00732816155,151334,1,0,1,1,0,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.172046401,-0.06458613602,0,0.08516422167,1,42159,38438,58304,77150.96943,55735.1,58304,-0.2775839269,0.04609124362,0,1,0,0,0,MHI - Stable or Early Stage of Exclusion,95.07219696,-50.36277771,0,0.9840637445,0.5971318483,0,0,1.046091242,137.22562,MHI - Stable Exclusion
36081029400,MHI - Advanced Exclusion,584.9749703,744.9333333,1284,131910.2922,181383.0757,435900,0.390303493,0.19340765,0.2353829592,1.676489592,0.97325939,0.9960011244,0.70545852,0.34798697,0.374455601,0.489516191,0.4144831,0.3075943887,6133,7252,0,0,0.25387365,0,3824.749653,0.006812549671,1064506,0,1,0,1,1,1,1,1,1,0,1,0,0,FALSE,0,0,1,1,0,0,FALSE,0,1,1,0.23538296,0.04197531,0,-0.196895843,0,#N/A,#N/A,#N/A,67850.80968,63284.54331,67917,-0.06729862839,0.0732004419,0,1,0,0,0,MHI - Stable or Early Stage of Exclusion,-616.2957153,152.1672363,0,0.7856937051,0.7726493478,0,1,1.073200444,882.59186,MHI - Stable Exclusion
